name,artists,daily_rank,country,snapshot_date,is_explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,popularity
"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Raghav, Tanishk Bagchi, Asees Kaur",9,IN,2024-04-16,False,153083,0.814,0.819,-3.585,0.0454,0.124,0.000245,0.661,96.979,84
Tu hai kahan,AUR,10,IN,2024-04-16,False,263184,0.708,0.356,-9.738,0.075,0.437,6.54e-05,0.569,83.679,82
O Maahi,"Pritam, Arijit Singh, Irshad Kamil",11,IN,2024-04-16,False,233453,0.616,0.669,-6.836,0.0349,0.562,0.0,0.475,116.973,80
Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",12,IN,2024-04-16,False,200373,0.575,0.845,-5.28,0.0852,0.393,0.0107,0.439,95.047,78
One Love,Shubh,13,IN,2024-04-16,False,159222,0.848,0.512,-7.757,0.118,0.284,0.00645,0.881,144.926,76
Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Harrykahanhai",14,IN,2024-04-16,False,194857,0.728,0.494,-9.628,0.0256,0.516,0.00384,0.558,105.007,74
Gulabi Sadi,"Sanju Rathod, G-SPXRK",15,IN,2024-04-16,False,223347,0.568,0.616,-6.968,0.107,0.445,4.42e-05,0.61,127.95,72
God Damn,"Badshah, Karan Aujla, Hiten",16,IN,2024-04-16,False,167234,0.578,0.796,-6.247,0.188,0.0449,0.0,0.315,93.402,70
410,"Sidhu Moose Wala, Sunny Malton, Offgrid",17,IN,2024-04-16,False,234893,0.716,0.878,-3.802,0.277,0.107,0.0,0.383,94.158,68
Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",18,IN,2024-04-16,False,261702,0.586,0.562,-7.399,0.0267,0.803,5.52e-06,0.436,93.982,66
Ve Haaniyaan,"Danny, Avvy Sra, Sagar",19,IN,2024-04-16,False,240000,0.786,0.54,-5.622,0.0264,0.824,4.31e-05,0.82,108.032,64
9:45,"Prabh Singh, Jay Trak, Rooh Sandhu",20,IN,2024-04-16,False,117606,0.796,0.455,-7.763,0.0997,0.637,3.59e-06,0.352,99.958,62
"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya",21,IN,2024-04-16,False,246988,0.468,0.658,-7.6,0.0668,0.81,0.0333,0.534,87.607,60
Cheques,Shubh,22,IN,2024-04-16,False,183756,0.742,0.627,-8.939,0.0533,0.262,1.23e-05,0.356,89.998,58
"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Vishal Mishra, Rashmeet Kaur",23,IN,2024-04-16,False,223390,0.578,0.444,-11.447,0.0644,0.44,0.0,0.36,76.032,56
King Shit,Shubh,24,IN,2024-04-16,False,226933,0.794,0.566,-8.35,0.0602,0.301,0.000168,0.68,85.953,54
Maan Meri Jaan,King,25,IN,2024-04-16,False,194653,0.698,0.505,-8.242,0.0356,0.354,0.0,0.396,95.868,52
Manjha,Vishal Mishra,26,IN,2024-04-16,False,191647,0.524,0.515,-7.478,0.0427,0.674,0.0,0.368,169.882,50
Sadqay,"Aashir Wajahat, NAYEL, Nehaal Naseem",27,IN,2024-04-16,False,154455,0.747,0.535,-8.151,0.0454,0.119,0.611,0.479,101.055,48
Softly,"Karan Aujla, Ikky",28,IN,2024-04-16,False,155161,0.735,0.564,-7.786,0.204,0.191,0.0,0.902,92.986,46
"Katchi Sera - From ""Think Indie""",Sai Abhyankkar,29,IN,2024-04-16,False,181818,0.765,0.642,-8.48,0.115,0.243,0.00104,0.822,148.465,44
Kinni Kinni,"Diljit Dosanjh, thiarajxtt",30,IN,2024-04-16,False,213344,0.883,0.525,-8.391,0.112,0.517,0.00046,0.608,97.005,42
Malang Sajna,"Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",31,IN,2024-04-16,False,161041,0.739,0.716,-4.964,0.037,0.232,0.0,0.871,113.943,40
Asal Mein,Darshan Raval,32,IN,2024-04-16,False,224240,0.656,0.551,-6.43,0.0299,0.721,1.26e-06,0.329,114.106,38
Yimmy Yimmy,"Tayc, Shreya Ghoshal, Rajat Nagpal, Jacqueline Fernandez",33,IN,2024-04-16,False,211869,0.617,0.715,-5.003,0.101,0.254,9.07e-06,0.495,94.871,36
Aam Jahe Munde,"Parmish Verma, PARDHAAN",34,IN,2024-04-16,False,207838,0.876,0.575,-6.044,0.135,0.308,0.0,0.716,91.989,34
Mahiye Jinna Sohna,Darshan Raval,35,IN,2024-04-16,False,181250,0.567,0.54,-5.754,0.0406,0.736,3.17e-05,0.331,92.027,32
"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,36,IN,2024-04-16,False,234722,0.385,0.464,-6.975,0.0404,0.452,0.0,0.15,137.839,30
Tera Hone Laga Hoon,"Atif Aslam, Alisha Chinai, Pritam",37,IN,2024-04-16,False,299827,0.686,0.771,-5.33,0.0303,0.545,0.0,0.551,119.981,28
"Ishq - From ""Lost;Found""","Faheem Abdullah, Rauhan Malik",38,IN,2024-04-16,False,228639,0.383,0.547,-8.862,0.0275,0.423,0.0466,0.236,95.068,26
Mannat,"Darshan Raval, Prakriti Kakar",39,IN,2024-04-16,False,159600,0.637,0.721,-5.625,0.0465,0.252,0.0,0.308,99.995,24
"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Raghav Chaitanya, Sachin-Jigar, Varun Jain, Indraneel",40,IN,2024-04-16,False,264089,0.612,0.595,-6.356,0.0331,0.68,1.11e-06,0.435,99.991,22
"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya",41,IN,2024-04-16,False,277500,0.271,0.726,-6.504,0.0527,0.586,0.0,0.532,87.425,20
"Hua Main (From ""ANIMAL"")","Raghav Chaitanya, Manoj Muntashir, Pritam",42,IN,2024-04-16,False,277021,0.371,0.664,-5.027,0.0318,0.566,2.54e-05,0.672,187.629,18
Tum Se Hi,"Pritam, Mohit Chauhan",43,IN,2024-04-16,False,321225,0.609,0.538,-7.842,0.0273,0.328,0.0,0.608,130.015,16
Lalkara,"Diljit Dosanjh, Intense, Sultaan",44,IN,2024-04-16,False,160500,0.85,0.557,-4.503,0.0431,0.0365,2.08e-06,0.468,96.99,14
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",45,IN,2024-04-16,False,266075,0.556,0.552,-5.875,0.0373,0.531,0.0,0.531,100.051,12
"Marham (Pehle Bhi Main) [From ""ANIMAL""]","Vishal Mishra, Raj Shekhar",46,IN,2024-04-16,False,113264,0.407,0.186,-9.031,0.0371,0.93,0.0,0.511,99.772,10
Chale Jaana Phir (Humko Tere Bina),"Denny, Rahul Mishra, Kunaal Vermaa",47,IN,2024-04-16,False,208933,0.59,0.458,-7.844,0.0266,0.379,1.82e-05,0.195,93.996,8
Hass Hass,"Diljit Dosanjh, Sia, Greg Kurstin",48,IN,2024-04-16,False,153016,0.726,0.804,-4.775,0.078,0.0348,5.59e-06,0.644,90.983,6
Saari Duniya Jalaa Denge,"Jaani, B Praak",49,IN,2024-04-16,False,182348,0.515,0.475,-9.661,0.0351,0.782,0.0,0.674,81.835,4
Choo Lo,The Local Train,50,IN,2024-04-16,False,233630,0.512,0.695,-6.349,0.0271,0.0265,0.00815,0.351,145.956,2
Pehle Bhi Main,"Vishal Mishra, Raj Shekhar",1,IN,2024-04-15,False,250158,0.413,0.406,-10.23,0.0353,0.768,2.22e-06,0.281,76.944,100
"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,2,IN,2024-04-15,False,171147,0.763,0.587,-8.299,0.0381,0.358,6.03e-06,0.794,106.977,98
Husn,Anuv Jain,3,IN,2024-04-15,False,217894,0.527,0.376,-9.974,0.0298,0.682,0.0,0.24,151.928,96
"Satranga (From ""ANIMAL"")","Arijit Singh, Shreyas Puranik, Siddharth - Garima",4,IN,2024-04-15,False,271169,0.273,0.405,-5.81,0.0298,0.735,0.0,0.534,89.48,94
"Illuminati - From ""Aavesham""","Sushin Shyam, Dabzee, Vinayak Sasikumar",5,IN,2024-04-15,False,212525,0.783,0.817,-5.94,0.124,0.232,3.2e-06,0.553,138.002,92
"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Raghav, Tanishk Bagchi, Asees Kaur",6,IN,2024-04-15,False,153083,0.814,0.819,-3.585,0.0454,0.124,0.000245,0.661,96.979,90
"Naina (From ""Crew"")","Diljit Dosanjh, Badshah, Raj Ranjodh",7,IN,2024-04-15,False,180000,0.84,0.715,-5.141,0.187,0.176,0.0,0.542,96.98,88
Soulmate,"Badshah, Arijit Singh",8,IN,2024-04-15,False,213599,0.747,0.458,-7.354,0.029,0.412,0.0,0.674,98.046,86
Tu hai kahan,AUR,9,IN,2024-04-15,False,263184,0.708,0.356,-9.738,0.075,0.437,6.54e-05,0.569,83.679,84
Bandana,Shubh,10,IN,2024-04-15,False,154666,0.716,0.718,-5.348,0.148,0.0452,0.0,0.91,89.906,82
O Maahi,"Pritam, Arijit Singh, Irshad Kamil",11,IN,2024-04-15,False,233453,0.616,0.669,-6.836,0.0349,0.562,0.0,0.475,116.973,80
Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",12,IN,2024-04-15,False,200373,0.575,0.845,-5.28,0.0852,0.393,0.0107,0.439,95.047,78
Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Harrykahanhai",13,IN,2024-04-15,False,194857,0.728,0.494,-9.628,0.0256,0.516,0.00384,0.558,105.007,76
One Love,Shubh,14,IN,2024-04-15,False,159222,0.848,0.512,-7.757,0.118,0.284,0.00645,0.881,144.926,74
Gulabi Sadi,"Sanju Rathod, G-SPXRK",15,IN,2024-04-15,False,223347,0.568,0.616,-6.968,0.107,0.445,4.42e-05,0.61,127.95,72
Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",16,IN,2024-04-15,False,261702,0.586,0.562,-7.399,0.0267,0.803,5.52e-06,0.436,93.982,70
Ve Haaniyaan,"Danny, Avvy Sra, Sagar",17,IN,2024-04-15,False,240000,0.786,0.54,-5.622,0.0264,0.824,4.31e-05,0.82,108.032,68
"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Vishal Mishra, Rashmeet Kaur",18,IN,2024-04-15,False,223390,0.578,0.444,-11.447,0.0644,0.44,0.0,0.36,76.032,66
410,"Sidhu Moose Wala, Sunny Malton, Offgrid",19,IN,2024-04-15,False,234893,0.716,0.878,-3.802,0.277,0.107,0.0,0.383,94.158,64
God Damn,"Badshah, Karan Aujla, Hiten",20,IN,2024-04-15,False,167234,0.578,0.796,-6.247,0.188,0.0449,0.0,0.315,93.402,62
9:45,"Prabh Singh, Jay Trak, Rooh Sandhu",21,IN,2024-04-15,False,117606,0.796,0.455,-7.763,0.0997,0.637,3.59e-06,0.352,99.958,60
"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya",22,IN,2024-04-15,False,246988,0.468,0.658,-7.6,0.0668,0.81,0.0333,0.534,87.607,58
Cheques,Shubh,23,IN,2024-04-15,False,183756,0.742,0.627,-8.939,0.0533,0.262,1.23e-05,0.356,89.998,56
Maan Meri Jaan,King,24,IN,2024-04-15,False,194653,0.698,0.505,-8.242,0.0356,0.354,0.0,0.396,95.868,54
King Shit,Shubh,25,IN,2024-04-15,False,226933,0.794,0.566,-8.35,0.0602,0.301,0.000168,0.68,85.953,52
Softly,"Karan Aujla, Ikky",26,IN,2024-04-15,False,155161,0.735,0.564,-7.786,0.204,0.191,0.0,0.902,92.986,50
Manjha,Vishal Mishra,27,IN,2024-04-15,False,191647,0.524,0.515,-7.478,0.0427,0.674,0.0,0.368,169.882,48
"Katchi Sera - From ""Think Indie""",Sai Abhyankkar,28,IN,2024-04-15,False,181818,0.765,0.642,-8.48,0.115,0.243,0.00104,0.822,148.465,46
Sadqay,"Aashir Wajahat, NAYEL, Nehaal Naseem",29,IN,2024-04-15,False,154455,0.747,0.535,-8.151,0.0454,0.119,0.611,0.479,101.055,44
Kinni Kinni,"Diljit Dosanjh, thiarajxtt",30,IN,2024-04-15,False,213344,0.883,0.525,-8.391,0.112,0.517,0.00046,0.608,97.005,42
Yimmy Yimmy,"Tayc, Shreya Ghoshal, Rajat Nagpal, Jacqueline Fernandez",31,IN,2024-04-15,False,211869,0.617,0.715,-5.003,0.101,0.254,9.07e-06,0.495,94.871,40
Malang Sajna,"Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",32,IN,2024-04-15,False,161041,0.739,0.716,-4.964,0.037,0.232,0.0,0.871,113.943,38
Aam Jahe Munde,"Parmish Verma, PARDHAAN",33,IN,2024-04-15,False,207838,0.876,0.575,-6.044,0.135,0.308,0.0,0.716,91.989,36
Mahiye Jinna Sohna,Darshan Raval,34,IN,2024-04-15,False,181250,0.567,0.54,-5.754,0.0406,0.736,3.17e-05,0.331,92.027,34
Asal Mein,Darshan Raval,35,IN,2024-04-15,False,224240,0.656,0.551,-6.43,0.0299,0.721,1.26e-06,0.329,114.106,32
"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,36,IN,2024-04-15,False,234722,0.385,0.464,-6.975,0.0404,0.452,0.0,0.15,137.839,30
"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya",37,IN,2024-04-15,False,277500,0.271,0.726,-6.504,0.0527,0.586,0.0,0.532,87.425,28
Mannat,"Darshan Raval, Prakriti Kakar",38,IN,2024-04-15,False,159600,0.637,0.721,-5.625,0.0465,0.252,0.0,0.308,99.995,26
"Hua Main (From ""ANIMAL"")","Raghav Chaitanya, Manoj Muntashir, Pritam",39,IN,2024-04-15,False,277021,0.371,0.664,-5.027,0.0318,0.566,2.54e-05,0.672,187.629,24
"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Raghav Chaitanya, Sachin-Jigar, Varun Jain, Indraneel",40,IN,2024-04-15,False,264089,0.612,0.595,-6.356,0.0331,0.68,1.11e-06,0.435,99.991,22
Tera Hone Laga Hoon,"Atif Aslam, Alisha Chinai, Pritam",41,IN,2024-04-15,False,299827,0.686,0.771,-5.33,0.0303,0.545,0.0,0.551,119.981,20
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",42,IN,2024-04-15,False,266075,0.556,0.552,-5.875,0.0373,0.531,0.0,0.531,100.051,18
Tum Se Hi,"Pritam, Mohit Chauhan",43,IN,2024-04-15,False,321225,0.609,0.538,-7.842,0.0273,0.328,0.0,0.608,130.015,16
Saari Duniya Jalaa Denge,"Jaani, B Praak",44,IN,2024-04-15,False,182348,0.515,0.475,-9.661,0.0351,0.782,0.0,0.674,81.835,14
My Queen,"KD DESIROCK, Swara",45,IN,2024-04-15,False,183260,0.822,0.802,-3.679,0.116,0.173,0.0,0.551,92.024,12
"Ishq - From ""Lost;Found""","Faheem Abdullah, Rauhan Malik",46,IN,2024-04-15,False,228639,0.383,0.547,-8.862,0.0275,0.423,0.0466,0.236,95.068,10
"Marham (Pehle Bhi Main) [From ""ANIMAL""]","Vishal Mishra, Raj Shekhar",47,IN,2024-04-15,False,113264,0.407,0.186,-9.031,0.0371,0.93,0.0,0.511,99.772,8
Hass Hass,"Diljit Dosanjh, Sia, Greg Kurstin",48,IN,2024-04-15,False,153016,0.726,0.804,-4.775,0.078,0.0348,5.59e-06,0.644,90.983,6
Lalkara,"Diljit Dosanjh, Intense, Sultaan",49,IN,2024-04-15,False,160500,0.85,0.557,-4.503,0.0431,0.0365,2.08e-06,0.468,96.99,4
Kesariya,"Pritam, Arijit Singh, Amitabh Bhattacharya",50,IN,2024-04-15,False,268164,0.577,0.574,-6.525,0.0278,0.572,0.0,0.436,94.009,2
Pehle Bhi Main,"Vishal Mishra, Raj Shekhar",1,IN,2024-04-14,False,250158,0.413,0.406,-10.23,0.0353,0.768,2.22e-06,0.281,76.944,100
"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,2,IN,2024-04-14,False,171147,0.763,0.587,-8.299,0.0381,0.358,6.03e-06,0.794,106.977,98
Husn,Anuv Jain,3,IN,2024-04-14,False,217894,0.527,0.376,-9.974,0.0298,0.682,0.0,0.24,151.928,96
"Satranga (From ""ANIMAL"")","Arijit Singh, Shreyas Puranik, Siddharth - Garima",4,IN,2024-04-14,False,271169,0.273,0.405,-5.81,0.0298,0.735,0.0,0.534,89.48,94
"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Raghav, Tanishk Bagchi, Asees Kaur",5,IN,2024-04-14,False,153083,0.814,0.819,-3.585,0.0454,0.124,0.000245,0.661,96.979,92
"Naina (From ""Crew"")","Diljit Dosanjh, Badshah, Raj Ranjodh",6,IN,2024-04-14,False,180000,0.84,0.715,-5.141,0.187,0.176,0.0,0.542,96.98,90
Bandana,Shubh,7,IN,2024-04-14,False,154666,0.716,0.718,-5.348,0.148,0.0452,0.0,0.91,89.906,88
Soulmate,"Badshah, Arijit Singh",8,IN,2024-04-14,False,213599,0.747,0.458,-7.354,0.029,0.412,0.0,0.674,98.046,86
Tu hai kahan,AUR,9,IN,2024-04-14,False,263184,0.708,0.356,-9.738,0.075,0.437,6.54e-05,0.569,83.679,84
"Illuminati - From ""Aavesham""","Sushin Shyam, Dabzee, Vinayak Sasikumar",10,IN,2024-04-14,False,212525,0.783,0.817,-5.94,0.124,0.232,3.2e-06,0.553,138.002,82
O Maahi,"Pritam, Arijit Singh, Irshad Kamil",11,IN,2024-04-14,False,233453,0.616,0.669,-6.836,0.0349,0.562,0.0,0.475,116.973,80
Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",12,IN,2024-04-14,False,200373,0.575,0.845,-5.28,0.0852,0.393,0.0107,0.439,95.047,78
Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Harrykahanhai",13,IN,2024-04-14,False,194857,0.728,0.494,-9.628,0.0256,0.516,0.00384,0.558,105.007,76
One Love,Shubh,14,IN,2024-04-14,False,159222,0.848,0.512,-7.757,0.118,0.284,0.00645,0.881,144.926,74
Gulabi Sadi,"Sanju Rathod, G-SPXRK",15,IN,2024-04-14,False,223347,0.568,0.616,-6.968,0.107,0.445,4.42e-05,0.61,127.95,72
410,"Sidhu Moose Wala, Sunny Malton, Offgrid",16,IN,2024-04-14,False,234893,0.716,0.878,-3.802,0.277,0.107,0.0,0.383,94.158,70
Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",17,IN,2024-04-14,False,261702,0.586,0.562,-7.399,0.0267,0.803,5.52e-06,0.436,93.982,68
God Damn,"Badshah, Karan Aujla, Hiten",18,IN,2024-04-14,False,167234,0.578,0.796,-6.247,0.188,0.0449,0.0,0.315,93.402,66
Ve Haaniyaan,"Danny, Avvy Sra, Sagar",19,IN,2024-04-14,False,240000,0.786,0.54,-5.622,0.0264,0.824,4.31e-05,0.82,108.032,64
"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya",20,IN,2024-04-14,False,246988,0.468,0.658,-7.6,0.0668,0.81,0.0333,0.534,87.607,62
9:45,"Prabh Singh, Jay Trak, Rooh Sandhu",21,IN,2024-04-14,False,117606,0.796,0.455,-7.763,0.0997,0.637,3.59e-06,0.352,99.958,60
"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Vishal Mishra, Rashmeet Kaur",22,IN,2024-04-14,False,223390,0.578,0.444,-11.447,0.0644,0.44,0.0,0.36,76.032,58
Cheques,Shubh,23,IN,2024-04-14,False,183756,0.742,0.627,-8.939,0.0533,0.262,1.23e-05,0.356,89.998,56
Maan Meri Jaan,King,24,IN,2024-04-14,False,194653,0.698,0.505,-8.242,0.0356,0.354,0.0,0.396,95.868,54
King Shit,Shubh,25,IN,2024-04-14,False,226933,0.794,0.566,-8.35,0.0602,0.301,0.000168,0.68,85.953,52
"Katchi Sera - From ""Think Indie""",Sai Abhyankkar,26,IN,2024-04-14,False,181818,0.765,0.642,-8.48,0.115,0.243,0.00104,0.822,148.465,50
Sadqay,"Aashir Wajahat, NAYEL, Nehaal Naseem",27,IN,2024-04-14,False,154455,0.747,0.535,-8.151,0.0454,0.119,0.611,0.479,101.055,48
Manjha,Vishal Mishra,28,IN,2024-04-14,False,191647,0.524,0.515,-7.478,0.0427,0.674,0.0,0.368,169.882,46
Softly,"Karan Aujla, Ikky",29,IN,2024-04-14,False,155161,0.735,0.564,-7.786,0.204,0.191,0.0,0.902,92.986,44
Kinni Kinni,"Diljit Dosanjh, thiarajxtt",30,IN,2024-04-14,False,213344,0.883,0.525,-8.391,0.112,0.517,0.00046,0.608,97.005,42
Malang Sajna,"Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",31,IN,2024-04-14,False,161041,0.739,0.716,-4.964,0.037,0.232,0.0,0.871,113.943,40
Aam Jahe Munde,"Parmish Verma, PARDHAAN",32,IN,2024-04-14,False,207838,0.876,0.575,-6.044,0.135,0.308,0.0,0.716,91.989,38
Mannat,"Darshan Raval, Prakriti Kakar",33,IN,2024-04-14,False,159600,0.637,0.721,-5.625,0.0465,0.252,0.0,0.308,99.995,36
Yimmy Yimmy,"Tayc, Shreya Ghoshal, Rajat Nagpal, Jacqueline Fernandez",34,IN,2024-04-14,False,211869,0.617,0.715,-5.003,0.101,0.254,9.07e-06,0.495,94.871,34
Asal Mein,Darshan Raval,35,IN,2024-04-14,False,224240,0.656,0.551,-6.43,0.0299,0.721,1.26e-06,0.329,114.106,32
Mahiye Jinna Sohna,Darshan Raval,36,IN,2024-04-14,False,181250,0.567,0.54,-5.754,0.0406,0.736,3.17e-05,0.331,92.027,30
Tera Hone Laga Hoon,"Atif Aslam, Alisha Chinai, Pritam",37,IN,2024-04-14,False,299827,0.686,0.771,-5.33,0.0303,0.545,0.0,0.551,119.981,28
"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya",38,IN,2024-04-14,False,277500,0.271,0.726,-6.504,0.0527,0.586,0.0,0.532,87.425,26
"Hua Main (From ""ANIMAL"")","Raghav Chaitanya, Manoj Muntashir, Pritam",39,IN,2024-04-14,False,277021,0.371,0.664,-5.027,0.0318,0.566,2.54e-05,0.672,187.629,24
"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,40,IN,2024-04-14,False,234722,0.385,0.464,-6.975,0.0404,0.452,0.0,0.15,137.839,22
Tum Se Hi,"Pritam, Mohit Chauhan",41,IN,2024-04-14,False,321225,0.609,0.538,-7.842,0.0273,0.328,0.0,0.608,130.015,20
Saari Duniya Jalaa Denge,"Jaani, B Praak",42,IN,2024-04-14,False,182348,0.515,0.475,-9.661,0.0351,0.782,0.0,0.674,81.835,18
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",43,IN,2024-04-14,False,266075,0.556,0.552,-5.875,0.0373,0.531,0.0,0.531,100.051,16
My Queen,"KD DESIROCK, Swara",44,IN,2024-04-14,False,183260,0.822,0.802,-3.679,0.116,0.173,0.0,0.551,92.024,14
"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Raghav Chaitanya, Sachin-Jigar, Varun Jain, Indraneel",45,IN,2024-04-14,False,264089,0.612,0.595,-6.356,0.0331,0.68,1.11e-06,0.435,99.991,12
"Marham (Pehle Bhi Main) [From ""ANIMAL""]","Vishal Mishra, Raj Shekhar",46,IN,2024-04-14,False,113264,0.407,0.186,-9.031,0.0371,0.93,0.0,0.511,99.772,10
Hass Hass,"Diljit Dosanjh, Sia, Greg Kurstin",47,IN,2024-04-14,False,153016,0.726,0.804,-4.775,0.078,0.0348,5.59e-06,0.644,90.983,8
"Ishq - From ""Lost;Found""","Faheem Abdullah, Rauhan Malik",48,IN,2024-04-14,False,228639,0.383,0.547,-8.862,0.0275,0.423,0.0466,0.236,95.068,6
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",49,IN,2024-04-14,False,284779,0.427,0.396,-7.556,0.0366,0.736,0.0,0.306,70.368,4
Lalkara,"Diljit Dosanjh, Intense, Sultaan",50,IN,2024-04-14,False,160500,0.85,0.557,-4.503,0.0431,0.0365,2.08e-06,0.468,96.99,2
Pehle Bhi Main,"Vishal Mishra, Raj Shekhar",1,IN,2024-04-13,False,250158,0.413,0.406,-10.23,0.0353,0.768,2.22e-06,0.281,76.944,100
"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,2,IN,2024-04-13,False,171147,0.763,0.587,-8.299,0.0381,0.358,6.03e-06,0.794,106.977,98
Husn,Anuv Jain,3,IN,2024-04-13,False,217894,0.527,0.376,-9.974,0.0298,0.682,0.0,0.24,151.928,96
"Satranga (From ""ANIMAL"")","Arijit Singh, Shreyas Puranik, Siddharth - Garima",4,IN,2024-04-13,False,271169,0.273,0.405,-5.81,0.0298,0.735,0.0,0.534,89.48,94
Bandana,Shubh,5,IN,2024-04-13,False,154666,0.716,0.718,-5.348,0.148,0.0452,0.0,0.91,89.906,92
"Naina (From ""Crew"")","Diljit Dosanjh, Badshah, Raj Ranjodh",6,IN,2024-04-13,False,180000,0.84,0.715,-5.141,0.187,0.176,0.0,0.542,96.98,90
"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Raghav, Tanishk Bagchi, Asees Kaur",7,IN,2024-04-13,False,153083,0.814,0.819,-3.585,0.0454,0.124,0.000245,0.661,96.979,88
O Maahi,"Pritam, Arijit Singh, Irshad Kamil",8,IN,2024-04-13,False,233453,0.616,0.669,-6.836,0.0349,0.562,0.0,0.475,116.973,86
Tu hai kahan,AUR,9,IN,2024-04-13,False,263184,0.708,0.356,-9.738,0.075,0.437,6.54e-05,0.569,83.679,84
410,"Sidhu Moose Wala, Sunny Malton, Offgrid",10,IN,2024-04-13,False,234893,0.716,0.878,-3.802,0.277,0.107,0.0,0.383,94.158,82
Soulmate,"Badshah, Arijit Singh",11,IN,2024-04-13,False,213599,0.747,0.458,-7.354,0.029,0.412,0.0,0.674,98.046,80
Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",12,IN,2024-04-13,False,200373,0.575,0.845,-5.28,0.0852,0.393,0.0107,0.439,95.047,78
Gulabi Sadi,"Sanju Rathod, G-SPXRK",13,IN,2024-04-13,False,223347,0.568,0.616,-6.968,0.107,0.445,4.42e-05,0.61,127.95,76
One Love,Shubh,14,IN,2024-04-13,False,159222,0.848,0.512,-7.757,0.118,0.284,0.00645,0.881,144.926,74
Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Harrykahanhai",15,IN,2024-04-13,False,194857,0.728,0.494,-9.628,0.0256,0.516,0.00384,0.558,105.007,72
Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",16,IN,2024-04-13,False,261702,0.586,0.562,-7.399,0.0267,0.803,5.52e-06,0.436,93.982,70
